ID,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
princta01,Sasha Pavlovic,SG,29,POR,39,528,6.2,.423,.504,.050,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,-0.3,0.4,0.1,.009,-3.3,0.2,-3.1,-0.1,2013
przybjo01,Nikola Pekovic,C,27,MIN,62,1959,20.2,.572,.000,.437,13.0,19.0,15.9,4.9,1.1,2.0,10.3,22.5,4.6,2.1,6.7,.163,0.8,-0.5,0.3,1.2,2013
quinnch01,Kendrick Perkins,C,28,OKC,78,1954,8.2,.479,.003,.230,7.0,19.5,13.7,7.9,1.1,3.2,24.0,10.6,-0.5,3.0,2.5,.062,-3.3,2.9,-0.4,0.8,2013
radmavl01,Johan Petro,C,27,ATL,31,352,11.0,.468,.036,.109,10.9,25.3,18.2,7.1,1.5,2.0,17.2,18.3,-0.2,0.6,0.4,.048,-5.4,0.7,-4.8,-0.2,2013
randoan01,Paul Pierce,SF,35,BOS,77,2575,19.1,.559,.350,.387,2.1,19.7,11.2,25.1,1.7,0.9,14.3,27.4,3.5,3.7,7.2,.135,2.7,0.7,3.4,3.4,2013
randosh01,Mickael Pietrus,SF,30,TOR,19,386,6.0,.472,.653,.184,1.5,9.7,5.5,3.5,1.7,1.2,13.1,14.7,-0.3,0.2,0.0,-0.004,-2.7,-0.9,-3.6,-0.2,2013
redicjj01,Dexter Pittman,C,24,TOT,11,32,1.6,.325,.000,.273,27.2,18.5,22.7,0.0,0.0,0.0,19.6,22.4,-0.1,0.0,-0.1,-0.107,-9.7,-8.2,-17.9,-0.1,2013
redicjj01,Dexter Pittman,C,24,MIA,4,12,17.0,.600,.000,.000,43.5,29.1,35.9,0.0,0.0,0.0,28.6,27.9,0.0,0.0,0.0,.114,-3.6,-11.8,-15.5,0.0,2013
redicjj01,Dexter Pittman,C,24,MEM,7,20,-7.7,.137,.000,.500,17.4,12.0,14.8,0.0,0.0,0.0,12.0,19.2,-0.1,0.0,-0.1,-0.239,-13.4,-6.0,-19.4,-0.1,2013
richaja01,Miles Plumlee,C,24,IND,14,55,8.8,.286,.000,.190,24.8,19.9,22.3,5.7,0.0,4.0,11.6,21.4,-0.1,0.1,0.0,-0.015,-7.1,-0.6,-7.8,-0.1,2013
richaqu01,Quincy Pondexter,SF,24,MEM,59,1243,11.0,.565,.508,.251,4.0,8.6,6.3,7.6,1.5,0.4,11.2,13.9,1.7,1.5,3.2,.125,0.5,0.1,0.6,0.8,2013
ridnolu01,A.J. Price,PG,26,WAS,57,1278,12.4,.501,.484,.150,1.7,8.2,4.9,26.4,1.3,0.2,12.7,18.0,1.0,1.2,2.2,.084,-0.1,-1.7,-1.8,0.1,2013
riverau01,Ronnie Price,PG,29,POR,39,510,6.8,.402,.325,.200,2.9,7.2,5.0,21.0,2.7,0.4,20.7,14.8,-0.5,0.3,-0.2,-0.017,-4.1,-0.7,-4.8,-0.4,2013
roberbr01,Pablo Prigioni,PG,35,NYK,78,1263,13.0,.595,.609,.114,3.7,9.8,6.6,27.5,2.9,0.1,27.1,11.7,2.0,1.3,3.2,.123,0.7,-0.1,0.6,0.8,2013
robinna01,Tayshaun Prince,SF,32,TOT,82,2631,11.5,.486,.115,.159,3.1,13.2,8.1,12.1,1.0,0.8,9.2,16.8,1.5,2.1,3.6,.065,-1.6,0.0,-1.6,0.3,2013
robinth01,Tayshaun Prince,SF,32,DET,45,1457,12.5,.502,.110,.192,3.3,13.4,8.3,12.6,0.8,0.7,9.3,18.1,1.2,0.6,1.7,.057,-1.2,-1.0,-2.2,-0.1,2013
robinth01,Tayshaun Prince,SF,32,MEM,37,1174,10.2,.461,.122,.110,2.9,12.9,7.8,11.6,1.2,0.8,9.0,15.2,0.3,1.6,1.8,.075,-2.1,1.2,-0.9,0.3,2013
robinth01,Joel Przybilla,C,33,MIL,12,68,3.3,.205,.000,.500,7.6,26.2,16.6,7.6,0.7,2.1,45.0,5.7,-0.1,0.1,0.0,-0.005,-8.2,2.6,-5.6,-0.1,2013
rondora01,Chris Quinn,SG,29,CLE,7,78,1.3,.296,.313,.125,1.4,1.6,1.5,16.3,2.0,0.0,26.2,13.1,-0.2,0.0,-0.2,-0.124,-7.7,-3.1,-10.8,-0.2,2013
rosste01,Vladimir Radmanovic,PF,32,CHI,25,144,6.3,.372,.628,.070,7.9,14.5,11.2,8.6,3.0,2.1,13.6,16.4,-0.2,0.3,0.1,.020,-3.5,1.3,-2.2,0.0,2013
roybr01,Anthony Randolph,PF,23,DEN,39,329,15.6,.534,.070,.395,10.1,22.1,16.2,5.5,2.9,5.0,21.7,22.5,-0.1,0.6,0.5,.073,-3.8,2.3,-1.5,0.0,2013
rubiori01,Shavlik Randolph,PF,29,BOS,16,198,15.9,.559,.000,.563,17.2,24.3,20.9,3.3,2.1,2.8,14.3,16.7,0.3,0.4,0.7,.159,-2.0,0.4,-1.6,0.0,2013
rushbr01,Zach Randolph,PF,31,MEM,76,2607,17.9,.506,.022,.293,13.8,25.1,19.3,7.3,1.3,1.0,11.5,23.1,3.2,4.7,7.9,.145,-0.5,0.7,0.2,1.4,2013
sacrero01,J.J. Redick,SG,28,TOT,78,2379,14.7,.571,.513,.216,0.8,7.3,4.0,20.0,0.8,0.3,12.5,20.8,4.0,0.5,4.5,.091,2.1,-3.2,-1.1,0.6,2013
salmojo01,J.J. Redick,SG,28,ORL,50,1575,16.1,.592,.515,.222,0.6,7.9,4.3,22.7,1.0,0.2,14.1,21.5,3.0,0.2,3.2,.097,2.9,-3.2,-0.3,0.7,2013
samuesa01,J.J. Redick,SG,28,MIL,28,804,11.9,.529,.507,.205,1.0,6.1,3.5,14.8,0.6,0.4,9.2,19.4,1.0,0.3,1.3,.078,0.7,-3.2,-2.5,-0.1,2013
sandela01,Jason Richardson,SG,32,PHI,33,936,12.6,.495,.497,.098,2.2,13.4,7.7,8.6,2.3,1.2,6.9,18.5,0.3,1.1,1.4,.070,-0.5,-0.1,-0.6,0.3,2013
scolalu01,Quentin Richardson,SF,32,NYK,1,29,0.7,.210,.364,.182,19.5,20.9,20.2,4.8,0.0,0.0,14.4,22.4,-0.1,0.0,-0.1,-0.181,-9.0,-4.2,-13.2,-0.1,2013
scottmi01,Luke Ridnour,SG,31,MIN,82,2474,13.0,.532,.261,.202,1.8,7.9,4.8,21.0,1.7,0.5,12.8,18.3,2.6,1.8,4.3,.084,0.3,-0.7,-0.4,1.0,2013
sefolth01,Austin Rivers,SG,20,NOH,61,1418,5.9,.431,.221,.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-3.6,-2.0,-5.6,-1.3,2013
selbyjo01,Brian Roberts,PG,27,NOH,78,1324,14.6,.509,.299,.151,1.5,7.3,4.4,28.2,1.5,0.2,11.5,21.6,2.0,0.2,2.2,.078,1.1,-3.6,-2.5,-0.2,2013
serapke01,Nate Robinson,PG,28,CHI,82,2086,17.4,.540,.378,.183,1.6,8.6,5.1,31.4,2.2,0.4,12.6,25.1,3.5,2.4,5.9,.136,3.3,-1.6,1.7,1.9,2013
shengto01,Thomas Robinson,PF,21,TOT,70,1056,10.9,.451,.003,.340,13.0,21.3,17.1,6.7,2.0,1.9,19.3,19.1,-0.9,0.9,-0.1,-0.002,-4.4,-0.1,-4.5,-0.7,2013
shumpim01,Thomas Robinson,PF,21,SAC,51,809,10.6,.450,.000,.292,12.7,21.3,16.9,6.8,1.6,2.0,19.2,18.6,-0.7,0.5,-0.2,-0.010,-4.3,-0.4,-4.8,-0.6,2013
shvedal01,Thomas Robinson,PF,21,HOU,19,247,12.0,.454,.013,.487,13.9,21.3,17.7,6.2,3.2,1.5,19.5,20.8,-0.3,0.4,0.1,.024,-4.6,1.2,-3.4,-0.1,2013
simshe01,Rajon Rondo,PG,26,BOS,38,1423,18.1,.516,.108,.200,3.7,13.6,8.8,49.3,2.6,0.5,22.6,21.7,1.2,2.0,3.2,.108,1.1,0.7,1.8,1.3,2013
singlky01,Terrence Ross,SG,21,TOR,73,1239,10.4,.491,.429,.092,3.3,10.6,6.9,7.2,1.8,0.9,9.2,19.6,0.0,0.8,0.9,.034,-1.3,-1.7,-2.9,-0.3,2013
singlch01,Brandon Roy,SG,28,MIN,5,122,8.3,.368,.257,.286,2.7,10.6,6.6,28.8,1.3,0.0,15.1,17.0,-0.1,0.1,0.0,-0.017,-3.9,-1.5,-5.5,-0.1,2013
sloando01,Ricky Rubio,PG,22,MIN,57,1691,16.2,.482,.179,.514,2.9,12.9,7.7,38.8,4.2,0.2,21.4,21.2,0.4,2.6,3.0,.085,0.0,1.8,1.8,1.6,2013
sloando01,Brandon Rush,SF,27,GSW,2,25,11.9,.678,.222,.333,0.0,4.3,2.2,14.5,0.0,0.0,22.5,23.9,0.0,0.0,0.0,.051,-1.8,-5.3,-7.1,0.0,2013
sloando01,Robert Sacre,C,23,LAL,32,203,3.4,.407,.000,.229,5.0,13.2,9.2,4.3,0.0,3.6,15.9,13.8,-0.2,0.1,-0.1,-0.024,-7.3,-0.2,-7.5,-0.3,2013
smithgr02,John Salmons,SF,33,SAC,76,2278,10.2,.509,.436,.180,1.6,9.0,5.2,14.8,1.1,0.9,11.4,14.5,1.8,-0.1,1.6,.034,-0.2,-1.7,-1.8,0.1,2013
smithis01,Samardo Samuels,C,24,CLE,18,196,6.2,.411,.017,.400,5.6,11.2,8.3,6.3,0.8,1.2,7.8,17.4,-0.1,0.0,-0.1,-0.016,-5.3,-2.5,-7.7,-0.3,2013
smithis01,Larry Sanders,C,24,MIL,71,1937,18.7,.523,.003,.225,12.0,25.8,18.6,6.8,1.4,7.6,11.6,16.9,2.3,3.7,6.0,.149,-1.8,4.3,2.5,2.2,2013
smithis01,Luis Scola,PF,32,PHO,82,2184,16.7,.516,.017,.251,8.1,20.4,14.1,14.5,1.6,1.2,11.0,23.3,2.4,1.9,4.4,.096,-0.3,0.2,-0.1,1.1,2013
smithjr01,Mike Scott,PF,24,ATL,40,376,16.3,.533,.007,.381,12.1,21.3,16.7,5.4,0.6,0.4,10.9,23.7,0.5,0.4,0.9,.110,-3.2,-3.2,-6.4,-0.4,2013
smithja02,Thabo Sefolosha,SG,28,OKC,81,2229,12.8,.617,.554,.148,3.2,12.4,8.2,8.2,2.4,1.5,11.4,11.4,3.6,3.1,6.8,.146,1.9,1.6,3.5,3.1,2013
smithjo03,Josh Selby,PG,21,MEM,10,59,0.1,.373,.273,.500,0.0,10.2,5.0,10.5,1.8,0.0,20.7,26.4,-0.3,0.1,-0.2,-0.143,-9.4,-2.2,-11.6,-0.1,2013
smithno01,Kevin Seraphin,C,23,WAS,79,1721,10.3,.478,.000,.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,-2.1,2.2,0.1,.004,-5.6,-0.1,-5.7,-1.6,2013
speigma01,Ramon Sessions,SG,26,CHA,61,1652,17.7,.529,.158,.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,2.9,0.0,2.9,.084,1.4,-3.5,-2.1,0.0,2013
speigma01,Tornike Shengelia,SF,21,BRK,19,93,8.5,.499,.087,.696,11.4,17.9,14.6,5.1,1.7,0.8,26.8,20.3,-0.1,0.1,0.0,-0.017,-5.5,-0.9,-6.4,-0.1,2013
speigma01,Iman Shumpert,SG,22,NYK,45,996,11.7,.516,.462,.171,3.5,12.8,8.0,11.6,2.3,0.6,11.1,15.6,1.0,1.0,1.9,.094,0.2,0.4,0.6,0.7,2013
splitti01,Alexey Shved,SG,24,MIN,77,1840,11.0,.474,.454,.236,2.5,8.6,5.4,25.2,1.5,1.1,17.3,20.6,-0.6,1.4,0.8,.020,-1.0,-1.1,-2.1,-0.1,2013
stackje01,Henry Sims,C,22,NOH,2,5,29.2,.667,.000,.000,46.8,0.0,23.8,0.0,0.0,0.0,25.0,37.2,0.0,0.0,0.0,.061,4.1,-13.2,-9.1,0.0,2013
stevede01,Kyle Singler,SF,24,DET,82,2293,10.0,.517,.312,.193,5.4,11.3,8.3,5.3,1.3,1.3,12.3,15.8,1.1,1.2,2.3,.048,-1.2,-0.7,-1.9,0.1,2013
stiemgr01,Chris Singleton,PF,23,WAS,57,924,7.8,.425,.149,.290,6.1,16.1,11.0,6.3,2.1,2.1,14.2,15.7,-1.0,1.5,0.5,.028,-5.2,1.9,-3.3,-0.3,2013
stoneju01,Donald Sloan,SG-PG,25,TOT,23,263,9.6,.455,.244,.321,1.3,11.5,6.2,22.0,1.0,0.0,13.6,17.5,0.0,0.0,0.1,.017,-3.1,-3.2,-6.3,-0.3,2013
stoudam01,Donald Sloan,SG,25,CLE,20,257,9.9,.455,.244,.321,1.3,11.8,6.3,22.0,1.0,0.0,12.7,17.7,0.1,0.0,0.1,.022,-2.9,-3.1,-6.0,-0.3,2013
stuckro01,Donald Sloan,PG,25,NOH,3,6,-3.3,,,,0.0,0.0,0.0,22.3,0.0,0.0,100.0,7.8,0.0,0.0,0.0,-0.212,-13.6,-6.4,-20.0,0.0,2013
sullija01,Greg Smith,C,22,HOU,70,1110,16.1,.636,.004,.474,11.5,21.2,16.4,3.5,0.8,2.7,11.0,14.7,2.8,1.2,4.0,.172,-0.4,-0.1,-0.5,0.4,2013
summeda01,Ish Smith,PG,24,TOT,52,516,8.5,.379,.170,.044,2.6,10.7,6.6,25.0,2.1,1.3,18.6,17.4,-0.8,0.4,-0.4,-0.040,-5.4,-0.8,-6.2,-0.5,2013
tayloje03,Ish Smith,PG,24,ORL,36,378,7.2,.357,.147,.060,3.3,10.5,6.9,22.2,1.8,1.2,18.5,17.6,-0.8,0.2,-0.6,-0.073,-6.1,-0.8,-7.0,-0.5,2013
tayloty01,Ish Smith,PG,24,MIL,16,138,12.1,.442,.233,.000,0.8,11.3,5.8,32.7,2.9,1.6,18.9,16.7,0.0,0.2,0.1,.049,-3.5,-0.5,-4.0,-0.1,2013
teaguje01,J.R. Smith,SG,27,NYK,80,2678,17.6,.522,.349,.249,2.7,16.3,9.3,14.5,2.0,0.8,8.8,26.5,4.0,2.7,6.7,.120,1.8,-0.5,1.3,2.2,2013
teaguma01,Jason Smith,C,26,NOH,51,876,16.8,.544,.012,.299,8.6,16.9,12.7,7.0,0.9,4.3,12.5,23.4,1.1,0.6,1.7,.095,-1.5,-0.6,-2.1,0.0,2013
teletmi01,Josh Smith,PF,27,ATL,76,2683,17.7,.501,.170,.272,5.8,21.3,13.6,20.9,1.8,3.9,14.6,26.7,-0.3,4.5,4.2,.075,-1.0,3.2,2.1,2.8,2013
telfase01,Nolan Smith,PG,24,POR,40,288,7.1,.435,.246,.246,2.8,8.2,5.5,19.9,1.3,0.3,18.7,24.7,-0.6,0.1,-0.5,-0.082,-5.3,-3.3,-8.6,-0.5,2013
telfase01,Marreese Speights,C,25,TOT,79,1300,17.3,.498,.017,.300,12.7,22.3,17.4,6.5,1.0,3.3,10.8,25.8,1.1,1.7,2.8,.104,-2.4,-1.1,-3.5,-0.5,2013
telfase01,Marreese Speights,C,25,MEM,40,579,16.1,.474,.020,.271,15.2,23.5,19.3,5.5,0.9,3.8,11.2,24.8,0.3,1.1,1.4,.116,-3.1,-0.1,-3.2,-0.2,2013
templga01,Marreese Speights,C,25,CLE,39,721,18.2,.515,.015,.320,10.7,21.4,15.8,7.4,1.0,2.9,10.5,26.6,0.9,0.6,1.4,.094,-1.9,-2.0,-3.8,-0.3,2013
terryja01,Tiago Splitter,PF,28,SAS,81,1997,18.7,.609,.004,.506,8.8,20.3,14.9,10.0,1.6,2.3,12.7,18.2,4.7,3.5,8.2,.197,0.6,2.4,2.9,2.5,2013
thabeha01,Jerry Stackhouse,SF,38,BRK,37,544,8.5,.500,.517,.134,1.1,6.1,3.6,10.4,0.7,0.6,11.6,17.5,0.2,0.2,0.4,.037,-1.4,-2.7,-4.1,-0.3,2013
thomais02,Lance Stephenson,SG,22,IND,78,2278,11.8,.530,.314,.192,2.3,12.3,7.4,16.2,1.9,0.5,14.4,15.2,1.8,3.6,5.5,.115,-0.6,1.6,0.9,1.7,2013
thomaku01,DeShawn Stevenson,SG,31,ATL,56,1158,8.1,.522,.798,.088,1.8,10.1,6.0,6.5,1.3,0.4,7.8,11.8,0.5,0.9,1.5,.061,-0.9,-0.6,-1.5,0.1,2013
thomala01,Greg Stiemsma,C,27,MIN,76,1209,10.5,.498,.000,.248,5.6,19.5,12.3,3.9,1.9,5.8,16.1,13.6,-0.3,2.0,1.7,.069,-5.1,3.7,-1.4,0.2,2013
thomama01,Julyan Stone,PG,24,DEN,4,28,11.4,.931,.000,2.000,8.2,3.9,6.0,9.3,1.8,0.0,34.7,8.9,0.1,0.0,0.1,.128,1.4,-0.7,0.7,0.0,2013
thomama01,Amar'e Stoudemire,PF,30,NYK,29,682,22.1,.637,.000,.487,10.0,15.1,12.4,3.6,0.8,2.7,13.4,25.7,2.1,0.6,2.7,.191,0.6,-2.0,-1.4,0.1,2013
thomama01,Rodney Stuckey,SG,26,DET,76,2171,13.0,.505,.243,.364,2.2,9.1,5.6,20.3,1.2,0.6,13.4,21.0,1.7,0.8,2.5,.055,-0.5,-2.0,-2.5,-0.3,2013
thomaty01,Jared Sullinger,PF,20,BOS,45,892,13.5,.534,.022,.280,12.6,22.1,17.5,6.2,1.3,1.9,10.3,14.9,1.3,1.4,2.7,.146,-1.6,0.9,-0.6,0.3,2013
thompja02,DaJuan Summers,PF,25,LAC,2,7,4.3,.250,.000,.000,0.0,33.5,17.0,21.7,0.0,0.0,0.0,26.1,0.0,0.0,0.0,-0.124,-10.8,-1.9,-12.6,0.0,2013
thomptr01,Jeffery Taylor,SF,23,CHA,77,1507,10.3,.531,.386,.258,3.8,7.7,5.7,7.0,1.6,0.8,9.7,14.9,1.2,0.0,1.2,.039,-0.9,-2.4,-3.3,-0.5,2013
thornma01,Tyshawn Taylor,PG,22,BRK,38,221,6.2,.430,.149,.310,1.1,8.6,4.8,15.9,3.2,0.0,20.2,25.8,-0.6,0.2,-0.4,-0.077,-6.3,-1.4,-7.7,-0.3,2013
tinslja01,Jeff Teague,PG,24,ATL,80,2628,16.8,.543,.255,.232,1.1,6.7,3.9,36.1,2.3,0.8,17.6,23.0,3.5,2.6,6.1,.111,0.8,-1.5,-0.7,0.8,2013
tollian01,Marquis Teague,PG,19,CHI,48,392,6.0,.412,.204,.142,0.9,12.1,6.4,25.6,1.2,1.3,22.6,18.2,-0.7,0.4,-0.3,-0.031,-6.3,-1.0,-7.3,-0.5,2013
tuckepj01,Mirza Teletovic,PF,27,BRK,53,499,12.3,.495,.584,.059,7.8,14.8,11.2,7.7,1.4,1.2,9.5,19.4,0.5,0.5,0.9,.087,0.4,-1.6,-1.1,0.1,2013
turiaro01,Sebastian Telfair,PG,27,TOT,59,980,10.9,.488,.485,.223,1.5,8.5,4.9,23.9,2.0,0.8,15.9,18.5,0.3,0.5,0.8,.039,-1.0,-2.0,-3.0,-0.2,2013
turkohe01,Sebastian Telfair,PG,27,PHO,46,795,10.9,.505,.457,.231,1.7,8.2,4.9,21.9,1.8,0.9,16.3,18.2,0.3,0.4,0.7,.042,-1.0,-1.9,-2.9,-0.2,2013
turneev01,Sebastian Telfair,PG,27,TOR,13,185,10.7,.416,.597,.194,0.6,9.8,5.1,32.5,2.6,0.4,14.1,19.6,0.0,0.1,0.1,.029,-1.0,-2.3,-3.3,-0.1,2013
tylerje01,Garrett Temple,SG,26,WAS,51,1156,8.8,.478,.310,.143,2.8,9.1,5.9,15.5,2.3,1.2,18.2,13.2,-0.3,1.5,1.2,.049,-2.9,1.7,-1.2,0.2,2013
tylerje01,Jason Terry,SG,35,BOS,79,2124,12.8,.566,.511,.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,2.1,1.9,4.0,.091,0.7,-1.3,-0.6,0.7,2013
tylerje01,Hasheem Thabeet,C,25,OKC,66,770,11.6,.619,.000,.500,11.1,17.5,14.5,2.0,2.0,5.9,24.1,10.1,0.7,1.5,2.2,.134,-2.1,3.0,0.8,0.5,2013
udohek01,Isaiah Thomas,PG,23,SAC,79,2122,17.5,.574,.386,.345,1.5,7.3,4.4,24.6,1.6,0.1,12.7,23.0,5.2,-0.1,5.0,.114,3.5,-3.7,-0.2,1.0,2013
udrihbe01,Kurt Thomas,PF,40,NYK,39,392,13.3,.547,.012,.157,6.9,20.1,13.3,8.3,1.4,3.5,8.3,11.5,0.6,0.5,1.1,.135,-1.7,2.2,0.4,0.2,2013
udrihbe01,Lance Thomas,SF,24,NOH,59,646,10.1,.565,.000,.557,8.0,13.3,10.6,4.0,0.9,0.9,9.6,10.5,1.0,0.2,1.2,.087,-1.5,-1.1,-2.7,-0.1,2013
udrihbe01,Malcolm Thomas,PF,24,TOT,12,57,13.8,.555,.000,.800,10.0,21.6,15.9,10.3,1.9,2.7,18.2,13.2,0.1,0.1,0.2,.133,-2.7,2.2,-0.5,0.0,2013
valanjo01,Malcolm Thomas,PF,24,GSW,5,21,8.8,.543,.000,4.000,0.0,25.4,13.1,12.1,0.0,3.7,26.6,8.0,0.0,0.0,0.0,.077,-6.3,2.3,-4.0,0.0,2013
varejan01,Malcolm Thomas,PF,24,CHI,7,36,16.7,.558,.000,.444,15.8,19.4,17.5,9.3,3.0,2.1,15.7,16.3,0.1,0.1,0.1,.166,-0.6,2.1,1.5,0.0,2013
varnaja01,Tyrus Thomas,PF,26,CHA,26,360,9.6,.418,.059,.228,4.9,14.4,9.5,9.1,2.0,3.4,10.2,21.1,-0.4,0.2,-0.2,-0.025,-5.3,-0.9,-6.2,-0.4,2013
varnaja01,Jason Thompson,PF,26,SAC,82,2285,14.6,.533,.004,.277,8.4,19.5,13.8,6.0,1.1,2.1,10.8,18.2,2.7,0.9,3.6,.075,-1.3,-0.7,-2.0,0.0,2013
varnaja01,Klay Thompson,SG,22,GSW,82,2936,12.7,.533,.437,.130,1.2,10.0,5.7,10.1,1.5,1.2,11.0,21.8,1.7,2.6,4.3,.070,0.4,-0.6,-0.1,1.4,2013
vasqugr01,Tristan Thompson,PF,21,CLE,82,2564,16.1,.516,.004,.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2.0,5.2,.098,-0.7,0.1,-0.5,1.0,2013
veselja01,Marcus Thornton,SG,25,SAC,72,1726,16.3,.552,.490,.163,3.2,9.0,6.0,9.0,1.8,0.2,7.6,23.1,3.1,0.1,3.2,.089,2.9,-3.6,-0.7,0.6,2013
villach01,Jamaal Tinsley,PG,34,UTA,66,1221,10.6,.467,.543,.111,1.6,9.5,5.5,34.1,2.8,0.9,30.2,13.1,-0.2,1.0,0.9,.035,-2.0,-1.0,-3.0,-0.3,2013
vucevni01,Anthony Tolliver,SF,27,ATL,62,963,8.4,.531,.616,.236,3.7,14.5,9.2,4.8,0.8,1.0,13.1,13.2,0.3,0.9,1.2,.059,-2.5,-0.8,-3.3,-0.3,2013
waitedi01,P.J. Tucker,SG,27,PHO,79,1910,11.6,.525,.158,.194,7.7,13.3,10.4,8.6,1.7,0.7,12.2,12.8,1.8,1.2,2.9,.074,-0.9,0.5,-0.4,0.8,2013
walkeke02,Ronny Turiaf,C,30,LAC,65,701,9.4,.485,.000,.649,7.8,17.9,12.9,6.8,1.4,4.2,18.9,10.0,0.1,1.0,1.1,.075,-3.5,2.9,-0.5,0.3,2013
walljo01,Hedo Turkoglu,SF,33,ORL,11,189,3.4,.288,.453,.113,2.4,13.2,7.8,17.2,1.9,0.4,17.7,16.3,-0.6,0.1,-0.5,-0.116,-6.6,-0.6,-7.3,-0.3,2013
wallage01,Evan Turner,SF,24,PHI,82,2892,12.1,.478,.151,.198,2.1,18.5,10.1,19.7,1.3,0.5,14.0,21.2,-0.7,2.9,2.1,.035,-2.4,0.3,-2.1,-0.1,2013
wallara01,Jeremy Tyler,C,21,TOT,21,68,6.2,.413,.000,.250,10.0,22.3,16.3,2.3,0.7,2.3,18.4,21.5,-0.2,0.1,-0.1,-0.049,-9.5,-2.4,-11.9,-0.2,2013
waltolu01,Jeremy Tyler,C,21,GSW,20,63,6.1,.413,.000,.250,10.8,18.7,14.9,2.5,0.8,2.5,18.4,23.2,-0.2,0.1,-0.1,-0.063,-9.1,-2.4,-11.5,-0.2,2013
warriha01,Jeremy Tyler,C,21,ATL,1,5,8.5,,,,0.0,67.7,34.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.122,-13.8,-2.6,-16.4,0.0,2013
warriha01,Ekpe Udoh,C,25,MIL,76,1312,12.0,.503,.004,.442,8.9,11.7,10.3,4.7,1.5,4.7,11.8,12.1,1.1,1.5,2.7,.098,-2.8,2.4,-0.5,0.5,2013
warriha01,Beno Udrih,SG-PG,30,TOT,66,1457,14.2,.516,.214,.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,.071,-0.5,-2.6,-3.2,-0.4,2013
watsocj01,Beno Udrih,SG,30,MIL,39,719,13.6,.521,.206,.139,2.5,9.5,5.8,30.4,1.1,0.2,17.3,18.5,0.6,0.4,1.1,.070,-1.0,-2.5,-3.6,-0.3,2013
watsoea01,Beno Udrih,PG,30,ORL,27,738,14.9,.512,.223,.294,2.6,7.0,4.8,34.2,1.8,0.1,17.0,20.0,0.9,0.2,1.1,.073,0.0,-2.7,-2.8,-0.1,2013
waynsma01,Jonas Valanciunas,C,20,TOR,62,1482,15.6,.619,.000,.505,9.6,20.5,14.9,5.0,0.6,4.2,17.4,16.9,2.5,1.5,3.9,.127,-1.3,0.9,-0.4,0.6,2013
waynsma01,Anderson Varejao,C,30,CLE,25,901,21.7,.529,.017,.353,16.9,30.1,23.2,15.4,2.1,1.3,11.6,18.7,2.2,1.1,3.3,.173,2.4,2.2,4.6,1.5,2013
waynsma01,Jarvis Varnado,PF,24,TOT,13,58,1.2,.457,.000,.571,4.4,14.0,9.4,7.2,0.9,2.8,40.7,12.1,-0.1,0.1,-0.1,-0.059,-8.2,1.3,-6.9,-0.1,2013
webstma02,Jarvis Varnado,PF,24,BOS,5,18,12.8,.521,.000,1.000,6.8,12.7,9.8,8.6,2.9,0.0,14.8,17.8,0.0,0.0,0.0,.083,-3.6,-0.1,-3.7,0.0,2013
westda01,Jarvis Varnado,PF,24,MIA,8,40,-4.1,.333,.000,.000,3.3,14.6,9.2,6.5,0.0,4.1,62.5,9.6,-0.1,0.0,-0.1,-0.122,-10.2,1.9,-8.3,-0.1,2013
westbru01,Greivis Vasquez,PG,26,NOH,78,2685,16.3,.502,.240,.152,1.9,13.3,7.5,44.9,1.3,0.2,18.6,23.0,3.0,0.7,3.8,.067,2.0,-2.0,0.1,1.4,2013
whitedj01,Jan Vesely,PF,22,WAS,51,601,7.6,.480,.009,.342,7.9,14.7,11.3,7.3,1.3,2.2,17.1,12.0,-0.1,0.8,0.7,.059,-4.4,1.9,-2.5,-0.1,2013
whiteja02,Charlie Villanueva,PF,28,DET,69,1092,14.0,.481,.558,.106,5.1,20.6,12.7,8.4,1.5,2.8,7.4,21.9,0.4,1.1,1.6,.069,-0.3,-1.2,-1.5,0.1,2013
wilcoch01,Nikola Vucevic,C,22,ORL,77,2559,17.8,.534,.003,.142,12.0,28.4,20.2,9.3,1.2,2.4,13.0,19.3,2.8,2.9,5.7,.106,-0.9,1.4,0.4,1.6,2013
wilkida02,Dwyane Wade,SG,31,MIA,69,2391,24.0,.571,.060,.389,4.7,12.6,8.9,26.6,2.8,1.9,13.2,29.5,6.1,3.5,9.6,.192,2.8,1.1,3.9,3.5,2013
